Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1785236482,10,GET,GET /api/v1/tickets/[id]/workflow,6.300000,1.800000,7,9,10,12,18,21,21,23,23,23,23,87,21,7,8.056033335775993,1.26069993712008,22.828600136563182,624.1379310344828
1785236482,10,GET,GET /api/v1/tickets/queue,7.000000,1.200000,73,100,110,130,190,230,270,270,270,270,270,108,15,49,65.51704537425259,1.2179999612271786,274.04219983145595,12825.0
1785236482,10,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236482,10,POST,POST /api/v1/tickets/[id]/claim,3.000000,1.200000,2,10,11,13,37,48,54,54,54,54,54,54,21,13,14.184618528276959,1.3808999210596085,54.0030999109149,405.31481481481484
1785236482,10,POST,POST /api/v1/tickets/submit,13.000000,3.300000,23,28,36,41,55,78,96,100,150,150,150,186,41,25,29.09943549543299,1.3787001371383667,150.5903999786824,354.48924731182797
1785236482,10,P5,concurrent claim invariant,1.500000,0.800000,10,12,17,17,49,54,54,54,54,54,54,27,14,17,17.721611126843428,1.972300000488758,54.41330000758171,0.0
1785236482,10,,Aggregated,30.800000,8.300000,18,27,43,51,90,120,190,230,270,270,270,492,112,24,37.55900407128596,1.2179999612271786,274.04219983145595,3118.2357723577234
1785236483,10,GET,GET /api/v1/tickets/[id]/workflow,6.400000,1.900000,7,10,12,13,18,19,21,23,23,23,23,91,21,7,8.418757143522521,1.26069993712008,22.828600136563182,630.5164835164835
1785236483,10,GET,GET /api/v1/tickets/queue,7.100000,1.500000,89,110,130,140,170,210,270,270,270,270,270,118,18,50,68.62542458012763,1.2179999612271786,274.04219983145595,12637.838983050848
1785236483,10,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236483,10,POST,POST /api/v1/tickets/[id]/claim,2.200000,1.500000,2,10,13,13,37,48,54,54,54,54,54,58,24,13,13.54730690444081,1.3808999210596085,54.0030999109149,400.98275862068965
1785236483,10,POST,POST /api/v1/tickets/submit,12.600000,3.600000,24,29,37,41,55,78,96,100,150,150,150,198,44,26,29.023748998897094,1.3787001371383667,150.5903999786824,354.1111111111111
1785236483,10,P5,concurrent claim invariant,1.100000,1.000000,10,13,17,17,49,54,54,54,54,54,54,29,16,17,17.059568974093118,1.972300000488758,54.41330000758171,0.0
1785236483,10,,Aggregated,29.400000,9.500000,19,29,46,56,100,140,190,230,270,270,270,524,123,24,38.04665439378271,1.2179999612271786,274.04219983145595,3146.875954198473
1785236484,10,GET,GET /api/v1/tickets/[id]/workflow,5.900000,1.600000,8,10,12,14,19,19,23,23,23,23,23,96,21,7,8.499332293771053,1.26069993712008,22.828600136563182,637.6354166666666
1785236484,10,GET,GET /api/v1/tickets/queue,6.900000,1.400000,100,120,140,160,210,270,300,300,300,300,300,124,19,53,73.75866290737665,1.2179999612271786,304.3303999584168,12636.129032258064
1785236484,10,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236484,10,POST,POST /api/v1/tickets/[id]/claim,3.000000,2.000000,3,11,13,17,37,48,54,54,54,54,54,60,24,13,13.588513340801,1.3808999210596085,54.0030999109149,403.46666666666664
1785236484,10,POST,POST /api/v1/tickets/submit,13.000000,3.900000,25,31,40,43,60,90,98,100,150,150,150,206,45,26,29.77313204709151,1.3787001371383667,150.5903999786824,354.90776699029124
1785236484,10,P5,concurrent claim invariant,1.500000,1.300000,12,13,17,17,49,54,54,54,54,54,54,30,16,17,17.057010003676016,1.972300000488758,54.41330000758171,0.0
1785236484,10,,Aggregated,30.300000,10.200000,19,31,49,60,110,160,230,270,300,300,300,546,125,24,39.318063557352666,1.2179999612271786,304.3303999584168,3172.8241758241757
1785236485,10,GET,GET /api/v1/tickets/[id]/workflow,6.100000,1.600000,8,11,14,18,19,21,29,29,29,29,29,101,22,7,8.727221788912274,1.26069993712008,28.7194000557065,638.009900990099
1785236485,10,GET,GET /api/v1/tickets/queue,6.800000,1.600000,110,140,160,190,300,450,520,540,540,540,540,132,20,55,88.75342121587671,1.2179999612271786,538.4323999751359,12671.704545454546
1785236485,10,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236485,10,POST,POST /api/v1/tickets/[id]/claim,3.600000,2.400000,3,11,13,17,42,48,54,54,54,54,54,60,24,13,13.588513340801,1.3808999210596085,54.0030999109149,403.46666666666664
1785236485,10,POST,POST /api/v1/tickets/submit,12.600000,3.700000,26,39,44,49,78,96,100,120,150,150,150,211,46,26,30.62039194959635,1.3787001371383667,150.5903999786824,355.0
1785236485,10,P5,concurrent claim invariant,1.800000,1.600000,12,13,17,18,49,54,54,54,54,54,54,30,16,17,17.057010003676016,1.972300000488758,54.41330000758171,0.0
1785236485,10,,Aggregated,30.900000,10.900000,21,41,58,85,120,190,300,510,540,540,540,564,128,24,43.315941670988785,1.2179999612271786,538.4323999751359,3268.026595744681
1785236486,10,GET,GET /api/v1/tickets/[id]/workflow,5.900000,1.400000,9,13,14,16,19,21,23,29,29,29,29,114,23,8,8.862559655027693,1.26069993712008,28.7194000557065,646.8157894736842
1785236486,10,GET,GET /api/v1/tickets/queue,7.200000,1.600000,110,160,190,210,300,450,520,540,540,540,540,139,21,57,91.92207698348454,1.2179999612271786,538.4323999751359,12686.079136690647
1785236486,10,POST,POST /api/v1/auth/login,0.000000,0.000000,140,140,180,180,180,180,180,180,180,180,180,30,0,130,134.84554331128797,115.42849987745285,178.26019995845854,231.66666666666666
1785236486,10,POST,POST /api/v1/tickets/[id]/claim,3.200000,2.100000,3,11,13,17,37,48,54,54,54,54,54,62,25,13,13.33894839345087,1.3808999210596085,54.0030999109149,406.4193548387097
